"ProjectName","Scenario","Watershed","Total.contributing.area.to.outlet..ha.","Precipitation..m.3.yr.","Precipitation.per.area..mm.yr.","Stream.discharge..m.3.yr.","Stream.discharge.per.area..mm.yr.","Total.hillslope.soil.loss..tonne.yr.","Total.hillslope.soil.loss.per.area..kg.ha.yr.","Total.channel.soil.loss..tonne.yr.","Total.channel.soil.loss.per.area..kg.ha.yr.","Sediment.discharge..tonne.yr.","Sediment.discharge.per.area..kg.ha.yr.","Sediment.delivery.ratio.for.watershed","Phosphorus.discharge..kg.yr.","Phosphorus.discharge.per.area..kg.ha.yr.","Particle.Fraction.Under.0.016.mm","Sediment.Yield.of.Particles.Under.0.016.mm..tonne.yr.","Sediment.Yield.of.Particles.Under.0.016.mm.per.area..kg.ha.yr."
"lt_202010_27_Intervening_Area_Deadman_Point_LowSev","LowSev","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,127573,339.832179009057,0,0,0.9,23.9744272775706,0.9,23.9744272775706,1,1.6,0.0426212040490144,0.1918,0.17262,4.59829515183804
"lt_202010_27_Intervening_Area_Deadman_Point_ModSev","ModSev","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,141335,376.491742141716,0,0,1,26.638252530634,1,26.638252530634,1,1.8,0.0479488545551412,0.1918,0.1918,5.1092168353756
"lt_202010_27_Intervening_Area_Deadman_Point_PrescFire","PrescFire","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,115703,308.212573255194,0,0,0.8,21.3106020245072,0.8,21.3106020245072,1,1.4,0.0372935535428876,0.1918,0.15344,4.08737346830048
"lt_202010_27_Intervening_Area_Deadman_Point_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,141301,376.401172083111,0,0,1,26.638252530634,1,26.638252530634,1,1.8,0.0479488545551412,0.1918,0.1918,5.1092168353756
"lt_202010_27_Intervening_Area_Deadman_Point_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","27_Intervening_Area_Deadman_Point",37.54,237379,632.336174746937,117359,312.623867874267,0,0,0.8,21.3106020245072,0.8,21.3106020245072,1,1.4,0.0372935535428876,0.1918,0.15344,4.08737346830048
"lt_202010_27_Intervening_Area_Deadman_Point_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,131631,350.641981885988,0,0,0.9,23.9744272775706,0.9,23.9744272775706,1,1.6,0.0426212040490144,0.1918,0.17262,4.59829515183804
"lt_202010_27_Intervening_Area_Deadman_Point_Thinn85","Thinn85","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,123102,327.922216302611,0,0,0.9,23.9744272775706,0.9,23.9744272775706,1,1.6,0.0426212040490144,0.1918,0.17262,4.59829515183804
"lt_202010_27_Intervening_Area_Deadman_Point_Thinn93","Thinn93","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,122993,327.631859350027,0,0,0.9,23.9744272775706,0.9,23.9744272775706,1,1.6,0.0426212040490144,0.1918,0.17262,4.59829515183804
"lt_202010_27_Intervening_Area_Deadman_Point_Thinn96","Thinn96","27_Intervening_Area_Deadman_Point",37.54,248026,660.697922216303,122932,327.46936600959,0,0,0.9,23.9744272775706,0.9,23.9744272775706,1,1.6,0.0426212040490144,0.1918,0.17262,4.59829515183804
"lt_202010_28_Slaughterhouse_Creek_CurCond","CurCond","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,4706912,307.749924810064,32.3,21.1185647221895,143,93.4970512468453,105.1,68.7170635387653,0.6,139.3,0.0910778967740248,0.2826,29.70126,19.4194421560551
"lt_202010_28_Slaughterhouse_Creek_HighSev","HighSev","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,6373548,416.718841944216,1699.1,1110.91496345115,192.1,125.599884926706,258.4,168.948517777516,0.137,316.4,0.20687039870281,0.3677,95.01368,62.1223699867927
"lt_202010_28_Slaughterhouse_Creek_LowSev","LowSev","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5369474,351.06992010252,36.3,23.7338668549684,162.3,106.115884037503,123,80.4205405829508,0.619,164.5,0.107554300210532,0.2737,33.6651,22.0111019575536
"lt_202010_28_Slaughterhouse_Creek_ModSev","ModSev","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5869052,383.733605324755,277.7,181.567350568174,176.7,115.530971715507,150.1,98.1392125325278,0.33,197.4,0.129065160252638,0.29,43.529,28.4603716344331
"lt_202010_28_Slaughterhouse_Creek_PrescFire","PrescFire","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5007910,327.429942594118,12.7,8.30358427157297,152.5,99.7083938121952,110,71.9208086514194,0.666,146.1,0.0955239103997489,0.2652,29.172,19.0733984543564
"lt_202010_28_Slaughterhouse_Creek_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5665531,370.426882690623,39.6,25.891491114511,169.6,110.888810429825,130.8,85.5203797418697,0.625,173,0.113111817242687,0.2688,35.15904,22.9878780746146
"lt_202010_28_Slaughterhouse_Creek_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","28_Slaughterhouse_Creek",1529.46,12236748,800.069828566945,7168839,468.716998156212,371.2,242.700037921881,200.6,131.157401958861,335.8,219.554614046788,0.587,2530.5,1.65450551174924,0.2002,67.22716,43.9548337321669
"lt_202010_28_Slaughterhouse_Creek_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5590117,365.496122814588,37.7,24.649222601441,167.6,109.581159363435,128.5,84.0165810155218,0.626,170.4,0.111411870856381,0.2688,34.5408,22.5836569769723
"lt_202010_28_Slaughterhouse_Creek_Thinn85","Thinn85","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5247017,343.063368770677,33.1,21.6416251487453,159.4,104.219789991239,120.7,78.916741856603,0.627,159,0.103958259777961,0.2718,32.80626,21.4495704366247
"lt_202010_28_Slaughterhouse_Creek_Thinn93","Thinn93","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5244436,342.89461640056,32.8,21.4454774887869,159.4,104.219789991239,120.7,78.916741856603,0.628,158.9,0.103892877224641,0.2718,32.80626,21.4495704366247
"lt_202010_28_Slaughterhouse_Creek_Thinn96","Thinn96","28_Slaughterhouse_Creek",1529.46,10224476,668.502347233664,5242770,342.785689066729,32.7,21.3800949354674,159.3,104.154407437919,120.8,78.9821244099224,0.629,159.4,0.104219789991239,0.2718,32.83344,21.4673414146169
"lt_202010_29_Glenbrook_Creek_CurCond","CurCond","29_Glenbrook_Creek",985.93,6077404,616.413335632347,2636154,267.377400018257,0.4,0.405708316006207,89.9,91.1829440223951,84,85.1987463613035,0.93,108,0.109541245321676,0.1918,16.1112,16.341119552098
"lt_202010_29_Glenbrook_Creek_HighSev","HighSev","29_Glenbrook_Creek",985.93,6077404,616.413335632347,3734059,378.734697189456,1455.5,1476.27113486759,129.8,131.652348544014,1514.2,1535.8088302415,0.955,1685.2,1.70924913533415,0.214,324.0388,328.663089671681
"lt_202010_29_Glenbrook_Creek_LowSev","LowSev","29_Glenbrook_Creek",985.93,6077404,616.413335632347,3073482,311.734301623848,6.2,6.28847889809621,105.9,107.411276662643,106.1,107.614130820647,0.946,137.2,0.139157952390129,0.1875,19.89375,20.1776495288712
"lt_202010_29_Glenbrook_Creek_ModSev","ModSev","29_Glenbrook_Creek",985.93,6077404,616.413335632347,3421724,347.055470469506,169.9,172.324607223637,119.5,121.205359406854,284.6,288.661466838417,0.983,331.1,0.335825058574138,0.1947,55.41162,56.2023875934397
"lt_202010_29_Glenbrook_Creek_PrescFire","PrescFire","29_Glenbrook_Creek",985.93,6077404,616.413335632347,2796335,283.624090959804,4.1,4.15851023906363,96.1,97.4714229204913,93.5,94.834318866451,0.933,116.9,0.118568255352814,0.1911,17.86785,18.1228383353788
"lt_202010_29_Glenbrook_Creek_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","29_Glenbrook_Creek",985.93,6077404,616.413335632347,3294279,334.129096386153,92.1,93.4143397604292,113.3,114.916880508758,194.3,197.072814500015,0.946,230.5,0.233789417098577,0.2061,40.04523,40.6167070684531
"lt_202010_29_Glenbrook_Creek_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","29_Glenbrook_Creek",985.93,7888140,800.070998955301,4585900,465.134441593217,846.5,858.580223748136,158,160.254784822452,986.7,1000.78098850831,0.982,1108,1.12381203533719,0.1936,191.02512,193.751199375209
"lt_202010_29_Glenbrook_Creek_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","29_Glenbrook_Creek",985.93,6077404,616.413335632347,3255533,330.199202783159,53,53.7563518708225,111.4,112.989766007729,149.8,151.937764344325,0.911,181.4,0.183988721308815,0.1986,29.75028,30.1748399987829
"lt_202010_29_Glenbrook_Creek_Thinn85","Thinn85","29_Glenbrook_Creek",985.93,6077404,616.413335632347,2975864,301.833193025874,1.7,1.72426034302638,104.1,105.585589240615,99,100.412808211536,0.936,124.8,0.126580994593937,0.1908,18.8892,19.1587638067611
"lt_202010_29_Glenbrook_Creek_Thinn93","Thinn93","29_Glenbrook_Creek",985.93,6077404,616.413335632347,2977876,302.037264308825,1.4,1.41997910602173,104.1,105.585589240615,99,100.412808211536,0.938,127.9,0.129725234042985,0.1908,18.8892,19.1587638067611
"lt_202010_29_Glenbrook_Creek_Thinn96","Thinn96","29_Glenbrook_Creek",985.93,6077404,616.413335632347,2979648,302.216993092816,1.3,1.31855202702017,104.1,105.585589240615,99,100.412808211536,0.94,137.6,0.139563660706135,0.1908,18.8892,19.1587638067611
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_CurCond","CurCond","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,189407,231.125076266016,0,0,1.5,18.3038438071995,1.5,18.3038438071995,1.001,2.6,0.0317266625991458,0.1918,0.2877,3.51067724222087
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_HighSev","HighSev","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,307224,374.892007321538,34.3,418.547895057962,2.8,34.1671751067724,37.3,455.155582672361,1.005,42.5,0.518608907870653,0.1608,5.99784,73.1890176937157
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_LowSev","LowSev","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,255078,311.260524710189,0,0,2.2,26.8456375838926,2.2,26.8456375838926,1.002,3.8,0.0463697376449054,0.1918,0.42196,5.1489932885906
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_ModSev","ModSev","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,283686,346.16961561928,2.3,28.0658938377059,2.6,31.7266625991458,5,61.012812690665,1.007,6.9,0.0841976815131178,0.1758,0.879,10.7260524710189
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_PrescFire","PrescFire","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,226030,275.81452104942,0,0,1.9,23.1848688224527,1.9,23.1848688224527,1.002,3.3,0.0402684563758389,0.1918,0.36442,4.44685784014643
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,278886,340.312385600976,0.4,4.8810250152532,2.5,30.5064063453325,3,36.607687614399,1.009,4.7,0.0573520439292251,0.1868,0.5604,6.83831604636974
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","29_Intervening_Area_Glenbrook_Bay_1",81.95,498649,608.479560707749,244170,297.949969493594,3.3,40.2684563758389,2,24.405125076266,5.3,64.6735814521049,1.003,7.1,0.0866381940207444,0.1705,0.90365,11.0268456375839
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,272786,332.868822452715,0,0,2.4,29.2861500915192,2.4,29.2861500915192,1.002,4,0.048810250152532,0.1918,0.46032,5.61708358755339
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_Thinn85","Thinn85","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,243150,296.705308114704,0,0,2.2,26.8456375838926,2.3,28.0658938377059,1.002,3.7,0.0451494813910921,0.1918,0.44114,5.383038438072
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_Thinn93","Thinn93","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,243619,297.277608297743,0,0,2.3,28.0658938377059,2.3,28.0658938377059,1.002,3.7,0.0451494813910921,0.1918,0.44114,5.383038438072
"lt_202010_29_Intervening_Area_Glenbrook_Bay_1_Thinn96","Thinn96","29_Intervening_Area_Glenbrook_Bay_1",81.95,522201,637.219035997559,243975,297.7120195241,0,0,2.3,28.0658938377059,2.3,28.0658938377059,1.002,3.7,0.0451494813910921,0.1918,0.44114,5.383038438072
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_CurCond","CurCond","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,252402,277.91455626514,0,0,1.9,20.9205020920502,1.9,20.9205020920502,0.992,3.3,0.0363356088967188,0.1931,0.36689,4.0397489539749
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_HighSev","HighSev","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,348269,383.471702268223,100.6,1107.68553182118,3.3,36.3356088967188,28.3,311.6053732658,0.272,32.9,0.362255009909712,0.5379,15.22257,167.612530279674
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_LowSev","LowSev","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,289887,319.18850473464,0.5,5.50539528738163,2.6,28.6280554943845,2.8,30.8302136093372,0.929,4.6,0.050649636643911,0.2017,0.56476,6.2184540850033
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_ModSev","ModSev","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,321642,354.153270204801,9.2,101.299273287822,3,33.0323717242898,6.2,68.2669015635323,0.507,8.4,0.0924906408280115,0.3187,1.97594,21.7566615282977
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_PrescFire","PrescFire","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,271637,299.093811935697,0.3,3.30323717242898,2.3,25.3248183219555,2.6,28.6280554943845,0.989,4.2,0.0462453204140057,0.1911,0.49686,5.47082140497688
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,305028,335.859942743889,1.1,12.1118696322396,2.7,29.7291345518608,3.3,36.3356088967188,0.876,5.2,0.057256110988769,0.2136,0.70488,7.76128606033913
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","29_Intervening_Area_Glenbrook_Bay_2",90.82,552657,608.519048667694,280345,308.682008368201,42.7,470.160757542392,2.4,26.4258973794318,17.3,190.486676943405,0.384,20.5,0.225721206782647,0.4503,7.79019,85.7761506276151
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,303247,333.898920942524,1.1,12.1118696322396,2.7,29.7291345518608,3.3,36.3356088967188,0.875,5.2,0.057256110988769,0.2136,0.70488,7.76128606033913
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_Thinn85","Thinn85","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,288677,317.856199075094,0.1,1.10107905747633,2.6,28.6280554943845,2.7,29.7291345518608,0.995,4.4,0.0484474785289584,0.192,0.5184,5.70799383395728
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_Thinn93","Thinn93","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,288763,317.950891874037,0.1,1.10107905747633,2.6,28.6280554943845,2.7,29.7291345518608,0.995,4.4,0.0484474785289584,0.1927,0.52029,5.72880422814358
"lt_202010_29_Intervening_Area_Glenbrook_Bay_2_Thinn96","Thinn96","29_Intervening_Area_Glenbrook_Bay_2",90.82,574460,632.525875357851,288853,318.049988989209,0.1,1.10107905747633,2.6,28.6280554943845,2.7,29.7291345518608,0.994,4.4,0.0484474785289584,0.1927,0.52029,5.72880422814358
"lt_202010_2_Burton_Creek_CurCond","CurCond","2_Burton_Creek",1344.29,14352478,1067.66233476408,6983664,519.505761405649,0.2,0.148777421538507,182.6,135.833785864657,182.6,135.833785864657,0.999,235,0.174813470307746,0.1918,35.02268,26.0529201288412
"lt_202010_2_Burton_Creek_HighSev","HighSev","2_Burton_Creek",1344.29,14352478,1067.66233476408,10817345,804.688348496232,1764.1,1312.2912466804,277.4,206.35428367391,1481.5,1102.06875004649,0.726,1679.6,1.24943278608038,0.2394,354.6711,263.83525876113
"lt_202010_2_Burton_Creek_LowSev","LowSev","2_Burton_Creek",1344.29,14352478,1067.66233476408,9749213,725.231386084848,28.2,20.9776164369295,242.5,180.39262361544,270,200.849519076985,0.997,343.2,0.255302055360079,0.1907,51.489,38.302003287981
"lt_202010_2_Burton_Creek_ModSev","ModSev","2_Burton_Creek",1344.29,14352478,1067.66233476408,10356260,770.388829791191,240.3,178.756071978517,259.9,193.33625928929,485.9,361.454745627804,0.971,582.8,0.43353740636321,0.1883,91.49497,68.0619286017154
"lt_202010_2_Burton_Creek_PrescFire","PrescFire","2_Burton_Creek",1344.29,14352478,1067.66233476408,9018175,670.850411741514,13.1,9.74492111077223,227.5,169.234317000052,240.7,179.053626821594,1,307.5,0.228745285615455,0.1911,45.99777,34.2171480856065
"lt_202010_2_Burton_Creek_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","2_Burton_Creek",1344.29,14352478,1067.66233476408,9961644,741.033854302271,148.4,110.392846781572,246.4,183.293783335441,389.3,289.595251024705,0.986,475,0.353346376153955,0.1831,71.28083,53.0248904626234
"lt_202010_2_Burton_Creek_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","2_Burton_Creek",1344.29,15426017,1147.52151693459,10505542,781.493725312247,391.4,291.157413950859,257.2,191.32776409852,619.6,460.912451926296,0.955,729.9,0.542963199904782,0.1966,121.81336,90.6153880487097
"lt_202010_2_Burton_Creek_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","2_Burton_Creek",1344.29,14352478,1067.66233476408,9925959,738.37929315847,146.5,108.979461276957,245.5,182.624284938518,387.8,288.479420363166,0.989,473.4,0.352156156781647,0.1831,71.00618,52.8205818684956
"lt_202010_2_Burton_Creek_Thinn85","Thinn85","2_Burton_Creek",1344.29,14352478,1067.66233476408,9409021,699.924941790834,3.8,2.82677100923164,237.8,176.896354209285,242,180.020680061594,1.002,310.9,0.23127450178161,0.1908,46.1736,34.3479457557521
"lt_202010_2_Burton_Creek_Thinn93","Thinn93","2_Burton_Creek",1344.29,14352478,1067.66233476408,9403082,699.483147237575,3.1,2.30605003384686,237.6,176.747576787747,241.1,179.351181664671,1.002,310,0.230605003384686,0.1918,46.24298,34.3995566432838
"lt_202010_2_Burton_Creek_Thinn96","Thinn96","2_Burton_Creek",1344.29,14352478,1067.66233476408,9400473,699.289067091178,2.8,2.0828839015391,237.5,176.673188076977,240.5,178.904849400055,1.001,309.7,0.230381837252379,0.1918,46.1279,34.3139501149306
"lt_202010_30_North_Logan_House_Creek_CurCond","CurCond","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,662759,248.252238079185,0,0,26.1,97.7637936846837,26.1,97.7637936846837,1.001,32.1,0.120238229014496,0.1918,5.00598,18.7510956287223
"lt_202010_30_North_Logan_House_Creek_HighSev","HighSev","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,1025252,384.032662846013,684.5,2563.95849720942,40.1,150.204142787579,729.6,2732.89133610518,1.007,807.7,3.0254335693149,0.2182,159.19872,596.31688953815
"lt_202010_30_North_Logan_House_Creek_LowSev","LowSev","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,838963,314.253661460089,0,0,32.6,122.111098625314,32.7,122.485672547477,1.001,40.2,0.150578716709743,0.1918,6.27186,23.4927519946061
"lt_202010_30_North_Logan_House_Creek_ModSev","ModSev","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,944764,353.883956998914,58,217.252874854853,37,138.592351200509,96,359.590965276997,1.009,110.4,0.413529610068547,0.2078,19.9488,74.7230025845601
"lt_202010_30_North_Logan_House_Creek_PrescFire","PrescFire","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,745393,279.204779563247,0.1,0.374573922163539,29,108.626437427426,29.2,109.375585271753,1.001,36.9,0.138217777278346,0.1921,5.60932,21.0110499307038
"lt_202010_30_North_Logan_House_Creek_SimFire.fccsFuels_obs_cli","SimFire_fccsFuels_obs_cli","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,930906,348.693111585571,47.5,177.922613027681,36.4,136.344907667528,84.1,315.016668539536,1.002,97.3,0.364460426265123,0.2145,18.03945,67.5710754017305
"lt_202010_30_North_Logan_House_Creek_SimFire.landisFuels_fut_cli_A2","SimFire_landisFuels_fut_cli_A2","30_North_Logan_House_Creek",266.97,1759411,659.029478967674,895771,335.532456830355,93.8,351.3503389894,34.3,128.478855302094,129.2,483.949507435292,1.009,540.9,2.02607034498258,0.2173,28.07516,105.162227965689
"lt_202010_30_North_Logan_House_Creek_SimFire.landisFuels_obs_cli","SimFire_landisFuels_obs_cli","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,895033,335.256021275799,36.8,137.843203356182,35,131.100872757239,72.3,270.816945724239,1.006,84,0.314642094617373,0.2146,15.51558,58.1173165524216
"lt_202010_30_North_Logan_House_Creek_Thinn85","Thinn85","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,806593,302.128703599655,0.1,0.374573922163539,31.8,119.114507248005,31.9,119.489081170169,1.001,39.3,0.147207551410271,0.1918,6.11842,22.9180057684384
"lt_202010_30_North_Logan_House_Creek_Thinn93","Thinn93","30_North_Logan_House_Creek",266.97,1656924,620.6405214069,806993,302.278533168521,0,0,31.8,119.114507248005,31.9,119.489081170169,1.001,39.2,0.146832977488107,0.1918,6.11842,22.9180057684384
